file_name,path,subject,real_age,predicted,spread,detected,face_frac,padded
020A30.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/020A30.JPG,20,30,49.0,15.0,True,0.6561681032180786,False
020A36.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/020A36.JPG,20,36,36.0,14.0,True,0.6130696535110474,False
021A03.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/021A03.JPG,21,3,11.0,10.0,True,0.6209059953689575,False
021A05.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/021A05.JPG,21,5,8.0,3.0,True,0.6684537529945374,False
021A06.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/021A06.JPG,21,6,8.0,2.0,True,0.6833481788635254,False
021A11.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/021A11.JPG,21,11,27.0,6.0,True,0.7126186490058899,True
021A16.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/021A16.JPG,21,16,40.0,6.0,True,0.6509454846382141,False
021A18.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/021A18.JPG,21,18,23.0,10.0,True,0.7493739128112793,False
021A20.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/021A20.JPG,21,20,28.0,11.0,True,0.692386269569397,False
021A23.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/021A23.JPG,21,23,32.0,22.0,True,0.6391006708145142,False
021A27.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/021A27.JPG,21,27,29.0,10.0,True,0.6657407879829407,False
021A30.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/021A30.JPG,21,30,53.0,19.0,True,0.7036818265914917,False
021A35.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/021A35.JPG,21,35,53.0,22.0,True,0.7216600775718689,True
021A39.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/021A39.JPG,21,39,39.0,17.0,True,0.6500474810600281,False
022A00.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/022A00.JPG,22,0,2.0,4.0,True,0.8172206878662109,True
022A07.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/022A07.JPG,22,7,24.0,12.0,True,0.7864500880241394,True
022A11.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/022A11.JPG,22,11,11.0,5.0,True,0.7703648805618286,True
022A14.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/022A14.JPG,22,14,17.0,4.0,True,0.7322524785995483,True
022A16.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/022A16.JPG,22,16,29.0,10.0,True,0.6948994994163513,False
022A18.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/022A18.JPG,22,18,24.0,11.0,True,0.7621712684631348,True
022A20.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/022A20.JPG,22,20,26.0,12.0,True,0.7228142619132996,False
022A23.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/022A23.JPG,22,23,26.0,13.0,True,0.7518868446350098,False
022A25.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/022A25.JPG,22,25,26.0,17.0,True,0.8061537742614746,True
022A26.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/022A26.JPG,22,26,34.0,18.0,True,0.7515903115272522,True
022A27.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/022A27.JPG,22,27,39.0,16.0,True,0.81285160779953,True
022A28.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/022A28.JPG,22,28,41.0,13.0,True,0.814175546169281,True
022A30.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/022A30.JPG,22,30,35.0,11.0,True,0.8083120584487915,True
023A00.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/023A00.JPG,23,0,3.0,2.0,True,0.6570553779602051,False
023A03.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/023A03.JPG,23,3,15.0,4.0,True,0.6900566816329956,False
023A05.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/023A05.JPG,23,5,12.0,7.0,True,0.7354265451431274,True
023A07.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/023A07.JPG,23,7,14.0,6.0,True,0.6844163537025452,False
023A09.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/023A09.JPG,23,9,10.0,2.0,True,0.7413730621337891,False
023A14.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/023A14.JPG,23,14,16.0,6.0,True,0.6618470549583435,False
023A16.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/023A16.JPG,23,16,34.0,34.0,True,0.6914530396461487,False
023A18.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/023A18.JPG,23,18,27.0,10.0,True,0.7585204243659973,True
023A21.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/023A21.JPG,23,21,35.0,10.0,True,0.7481959462165833,True
023A22.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/023A22.JPG,23,22,26.0,2.0,True,0.8258048295974731,True
023A25.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/023A25.JPG,23,25,41.0,32.0,True,0.7938941717147827,True
023A29.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/023A29.JPG,23,29,45.0,12.0,True,0.738088071346283,False
024A00.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/024A00.JPG,24,0,1.0,0.0,True,0.656309187412262,False
024A05.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/024A05.JPG,24,5,59.0,47.0,True,0.6101349592208862,False
024A07.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/024A07.JPG,24,7,11.0,8.0,True,0.7450047135353088,True
024A10.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/024A10.JPG,24,10,10.0,3.0,True,0.6726653575897217,False
024A17.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/024A17.JPG,24,17,25.0,11.0,True,0.678537905216217,False
024A18.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/024A18.JPG,24,18,25.0,4.0,True,0.6675742268562317,False
024A19.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/024A19.JPG,24,19,42.0,19.0,True,0.7842494249343872,True
024A23.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/024A23.JPG,24,23,37.0,8.0,True,0.6679883599281311,False
024A25.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/024A25.JPG,24,25,35.0,11.0,True,0.7587595582008362,True
024A28.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/024A28.JPG,24,28,39.0,9.0,True,0.7562603950500488,True
024A30.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/024A30.JPG,24,30,39.0,5.0,True,0.7333588004112244,False
025A00.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/025A00.JPG,25,0,3.0,19.0,True,0.8393998742103577,True
025A03.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/025A03.JPG,25,3,26.0,45.0,True,0.6560103297233582,False
025A07.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/025A07.JPG,25,7,6.0,8.0,True,0.7513713240623474,False
025A12.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/025A12.JPG,25,12,24.0,10.0,True,0.7590039968490601,False
025A15.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/025A15.JPG,25,15,26.0,14.0,True,0.8438509702682495,True
025A18.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/025A18.JPG,25,18,16.0,3.0,True,0.7344595193862915,False
025A19.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/025A19.JPG,25,19,24.0,7.0,True,0.7275702357292175,True
025A22.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/025A22.JPG,25,22,22.0,13.0,True,0.7893152832984924,False
025A23.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/025A23.JPG,25,23,16.0,9.0,True,0.7032542824745178,False
025A28.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/025A28.JPG,25,28,25.0,7.0,True,0.6580423712730408,False
025A34.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/025A34.JPG,25,34,34.0,22.0,True,0.7288490533828735,True
025A39.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/025A39.JPG,25,39,53.0,9.0,True,0.751754879951477,True
026A00.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/026A00.JPG,26,0,1.0,0.0,True,0.7476440072059631,False
026A02.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/026A02.JPG,26,2,4.0,2.0,True,0.7312494516372681,True
026A04.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/026A04.JPG,26,4,8.0,2.0,True,0.7172664999961853,False
026A06.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/026A06.JPG,26,6,8.0,4.0,True,0.7271034121513367,True
026A07.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/026A07.JPG,26,7,8.0,0.0,True,0.6848143935203552,False
026A11.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/026A11.JPG,26,11,11.0,6.0,True,0.6711185574531555,False
026A13.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/026A13.JPG,26,13,13.0,7.0,True,0.7010462880134583,True
026A15.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/026A15.JPG,26,15,15.0,2.0,True,0.7235442399978638,True
026A17.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/026A17.JPG,26,17,17.0,3.0,True,0.7944595217704773,True
026A18.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/026A18.JPG,26,18,14.0,8.0,True,0.7159768342971802,False
026A19.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/026A19.JPG,26,19,21.0,12.0,True,0.7611101269721985,True
027A02.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/027A02.JPG,27,2,25.0,5.0,True,0.6699367761611938,False
027A11.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/027A11.JPG,27,11,24.0,7.0,True,0.7243542075157166,False
027A13.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/027A13.JPG,27,13,17.0,4.0,True,0.6867756843566895,False
027A16.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/027A16.JPG,27,16,18.0,6.0,True,0.7281945943832397,True
027A18.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/027A18.JPG,27,18,24.0,9.0,True,0.7654195427894592,True
027A20.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/027A20.JPG,27,20,18.0,7.0,True,0.7741582989692688,False
027A22.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/027A22.JPG,27,22,55.0,20.0,True,0.7867501974105835,True
027A25.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/027A25.JPG,27,25,42.0,24.0,True,0.777961790561676,True
027A30.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/027A30.JPG,27,30,32.0,11.0,True,0.7139166593551636,True
027A36.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/027A36.JPG,27,36,53.0,12.0,True,0.6869837045669556,True
027A41.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/027A41.JPG,27,41,53.0,9.0,True,0.7064574360847473,False
028A14.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/028A14.JPG,28,14,18.0,6.0,True,0.7088189125061035,False
028A16.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/028A16.JPG,28,16,18.0,3.0,True,0.7212846875190735,False
028A18.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/028A18.JPG,28,18,19.0,4.0,True,0.7547040581703186,False
028A20.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/028A20.JPG,28,20,17.0,5.0,True,0.6736161708831787,False
028A26.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/028A26.JPG,28,26,17.0,6.0,True,0.7374117970466614,True
028A28.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/028A28.JPG,28,28,36.0,35.0,True,0.8152569532394409,True
028A34.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/028A34.JPG,28,34,52.0,22.0,True,0.6823137402534485,False
028A35.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/028A35.JPG,28,35,59.0,9.0,True,0.7040663361549377,False
028A37.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/028A37.JPG,28,37,53.0,40.0,True,0.7115283608436584,False
028A41.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/028A41.JPG,28,41,61.0,13.0,True,0.7260019183158875,False
028A46.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/028A46.JPG,28,46,58.0,8.0,True,0.7857262492179871,True
029A01.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/029A01.JPG,29,1,4.0,2.0,True,0.6903396248817444,False
029A04.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/029A04.JPG,29,4,8.0,9.0,True,0.7380993962287903,False
029A05.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/029A05.JPG,29,5,13.0,7.0,True,0.6913379430770874,False
029A10.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/029A10.JPG,29,10,15.0,3.0,True,0.6503676772117615,False
029A11.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/029A11.JPG,29,11,18.0,12.0,True,0.7072321176528931,True
029A13.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/029A13.JPG,29,13,26.0,42.0,True,0.7661571502685547,True
029A16.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/029A16.JPG,29,16,17.0,3.0,True,0.7639536261558533,True
029A20.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/029A20.JPG,29,20,30.0,16.0,True,0.7758970856666565,True
029A22.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/029A22.JPG,29,22,58.0,11.0,True,0.8084235191345215,True
029A23.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/029A23.JPG,29,23,38.0,8.0,True,0.7881476283073425,True
029A29.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/029A29.JPG,29,29,39.0,7.0,True,0.7933636903762817,True
029A31.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/029A31.JPG,29,31,53.0,9.0,True,0.7700188159942627,False
029A33.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/029A33.JPG,29,33,47.0,5.0,True,0.7632983922958374,False
030A00.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/030A00.JPG,30,0,3.0,1.0,True,0.8181232213973999,True
030A04.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/030A04.JPG,30,4,14.0,3.0,True,0.7384998202323914,False
030A05.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/030A05.JPG,30,5,12.0,9.0,True,0.7803011536598206,False
030A07.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/030A07.JPG,30,7,10.0,4.0,True,0.796074390411377,True
030A10.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/030A10.JPG,30,10,14.0,6.0,True,0.770185649394989,False
030A16.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/030A16.JPG,30,16,17.0,5.0,True,0.7659393548965454,True
030A17.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/030A17.JPG,30,17,28.0,27.0,True,0.7572630047798157,False
030A18.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/030A18.JPG,30,18,33.0,17.0,True,0.8017842173576355,True
030A20.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/030A20.JPG,30,20,18.0,8.0,True,0.7143124341964722,False
030A23.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/030A23.JPG,30,23,27.0,15.0,True,0.7312219738960266,False
030A26.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/030A26.JPG,30,26,53.0,9.0,True,0.7610824108123779,False
031A00.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/031A00.JPG,31,0,2.0,1.0,True,0.6510167121887207,False
031A02.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/031A02.JPG,31,2,9.0,7.0,True,0.6548816561698914,False
031A03.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/031A03.JPG,31,3,4.0,1.0,True,0.621566653251648,False
031A04.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/031A04.JPG,31,4,4.0,0.0,True,0.6231439709663391,False
031A06.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/031A06.JPG,31,6,8.0,3.0,True,0.559661865234375,False
031A07.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/031A07.JPG,31,7,8.0,2.0,True,0.6546028852462769,False
031A09.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/031A09.JPG,31,9,40.0,23.0,True,0.6572356224060059,False
031A11.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/031A11.JPG,31,11,10.0,19.0,True,0.7666170597076416,False
031A12.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/031A12.JPG,31,12,22.0,10.0,True,0.6528940200805664,False
031A14.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/031A14.JPG,31,14,22.0,9.0,True,0.7483066916465759,False
031A15.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/031A15.JPG,31,15,26.0,7.0,True,0.7675944566726685,False
031A16.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/031A16.JPG,31,16,24.0,9.0,True,0.6687712073326111,False
031A19.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/031A19.JPG,31,19,34.0,13.0,True,0.7348337173461914,True
032A06.JPG,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/fgnet_raw/FGNET/images/032A06.JPG,32,6,27.0,14.0,True,0.5825424790382385,False
