file_name,path,real_age,apparent_age,predicted,spread,detected,face_frac,padded,split
001388.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001388.jpg,24,20.6451612903226,20.0,15.0,True,0.29028818011283875,False,train
001389.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001389.jpg,3,3.43589743589744,4.0,1.0,True,0.10298659652471542,False,train
001390.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001390.jpg,26,24.4102564102564,18.0,7.0,True,0.5432088971138,True,train
001391.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001391.jpg,34,37.2588235294118,46.0,18.0,True,0.47961416840553284,False,train
001392.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001392.jpg,36,26.8461538461538,35.0,11.0,True,0.8415954113006592,False,train
001393.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001393.jpg,38,34.6428571428571,53.0,7.0,True,0.4141055643558502,False,train
001394.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001394.jpg,40,35.5625,36.0,16.0,True,0.4192085564136505,False,train
001395.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001395.jpg,14,12.6666666666667,16.0,6.0,True,0.4373779892921448,False,train
001396.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001396.jpg,9,11.2413793103448,11.0,5.0,True,0.23008327186107635,False,train
001397.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001397.jpg,50,48.3076923076923,40.0,11.0,True,0.3643794357776642,False,train
001398.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001398.jpg,27,26.6,35.0,33.0,True,0.15267832577228546,False,train
001399.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001399.jpg,13,16.3333333333333,15.0,7.0,True,0.6136157512664795,False,train
001400.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001400.jpg,19,20.76,34.0,19.0,True,0.5457401275634766,False,train
001401.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001401.jpg,22,29.6315789473684,32.0,26.0,True,0.47218039631843567,False,train
001402.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001402.jpg,36,39.9285714285714,45.0,11.0,True,0.49648284912109375,False,train
001403.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001403.jpg,16,21.8787878787879,17.0,2.0,True,0.4679996371269226,False,train
001404.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001404.jpg,22,16.2307692307692,21.0,20.0,True,0.7068997621536255,True,train
001405.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001405.jpg,25,22.7948717948718,30.0,26.0,True,0.43049800395965576,False,train
001406.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001406.jpg,90,83.6756756756757,83.0,11.0,True,0.42068710923194885,False,train
001407.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001407.jpg,47,32.5,30.0,38.0,True,0.39760857820510864,False,train
001408.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001408.jpg,53,49.9230769230769,62.0,51.0,True,0.16149300336837769,False,train
001409.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001409.jpg,8,4.60526315789474,8.0,3.0,True,0.34439554810523987,False,train
001410.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001410.jpg,48,55.8461538461538,51.0,6.0,True,0.4221445918083191,False,train
001411.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001411.jpg,25,24.8571428571429,27.0,6.0,True,0.3408569395542145,False,train
001412.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001412.jpg,11,14.4459459459459,12.0,5.0,True,0.4144013822078705,False,train
001413.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001413.jpg,50,54.9230769230769,54.0,8.0,True,0.3746446669101715,False,train
001414.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001414.jpg,50,41.5945945945946,45.0,19.0,True,0.3743140697479248,False,train
001415.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001415.jpg,23,20.6470588235294,24.0,9.0,True,0.3595794141292572,False,train
001416.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001416.jpg,18,18.5833333333333,17.0,6.0,True,0.4032187759876251,False,train
001417.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001417.jpg,27,25.1176470588235,8.0,5.0,True,0.3876374661922455,False,train
001418.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001418.jpg,40,43.4615384615385,42.0,24.0,True,0.5278419256210327,False,train
001419.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001419.jpg,20,22.0714285714286,24.0,5.0,True,0.3675885498523712,False,train
001420.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001420.jpg,32,34.6774193548387,29.0,9.0,True,0.324126273393631,False,train
001421.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001421.jpg,30,33.1304347826087,29.0,30.0,True,0.521963357925415,False,train
001422.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001422.jpg,27,28.6363636363636,27.0,25.0,True,0.4603133201599121,False,train
001423.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001423.jpg,14,10.2307692307692,29.0,22.0,True,0.33204150199890137,False,train
001424.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001424.jpg,60,65.2972972972973,62.0,10.0,True,0.42255422472953796,False,train
001425.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001425.jpg,17,22.1538461538462,22.0,15.0,True,0.6039062142372131,False,train
001426.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001426.jpg,36,37.7857142857143,47.0,13.0,True,0.5223895311355591,False,train
001427.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001427.jpg,28,34.8571428571429,31.0,9.0,True,0.10434544086456299,False,train
001428.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001428.jpg,28,22.9230769230769,25.0,7.0,True,0.502303957939148,False,train
001429.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001429.jpg,1,1.68421052631579,4.0,1.0,True,0.6252294182777405,False,train
001430.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001430.jpg,36,33.75,32.0,8.0,True,0.3734995722770691,False,train
001431.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001431.jpg,23,26.0,27.0,4.0,True,0.5084332823753357,False,train
001432.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001432.jpg,9,8.53846153846154,13.0,4.0,True,0.19901838898658752,False,train
001433.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001433.jpg,8,8.10810810810811,8.0,4.0,True,0.606844425201416,False,train
001434.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001434.jpg,80,71.2368421052632,85.0,7.0,True,0.5189992189407349,False,train
001435.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001435.jpg,2,2.15384615384615,2.0,2.0,True,0.49955886602401733,False,train
001436.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001436.jpg,22,27.0769230769231,25.0,6.0,True,0.5731469392776489,False,train
001437.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001437.jpg,34,33.7111111111111,36.0,26.0,True,0.31706923246383667,False,train
001438.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001438.jpg,19,23.4615384615385,27.0,13.0,True,0.26162189245224,False,train
001439.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001439.jpg,25,22.2808988764045,90.0,0.0,False,0.0,False,train
001440.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001440.jpg,34,27.5384615384615,26.0,7.0,True,0.4576655328273773,False,train
001441.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001441.jpg,6,8.48717948717949,8.0,2.0,True,0.3346242308616638,False,train
001442.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001442.jpg,3,2.5,4.0,0.0,True,0.7042086720466614,False,train
001443.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001443.jpg,19,16.2,16.0,4.0,True,0.5054271221160889,False,train
001444.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001444.jpg,52,53.9285714285714,62.0,13.0,True,0.3891269862651825,False,train
001445.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001445.jpg,30,29.28,24.0,4.0,True,0.3782098889350891,False,train
001446.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001446.jpg,59,46.0,48.0,31.0,True,0.4843590557575226,False,train
001447.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001447.jpg,24,21.7058823529412,27.0,38.0,True,0.32507985830307007,False,train
001448.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001448.jpg,59,49.3461538461538,62.0,16.0,True,0.2941361665725708,False,train
001449.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001449.jpg,5,7.22222222222222,12.0,7.0,True,0.3855263888835907,False,train
001450.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001450.jpg,40,33.9152542372881,90.0,0.0,False,0.0,False,train
001451.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001451.jpg,26,24.16,22.0,9.0,True,0.5954117774963379,False,train
001452.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001452.jpg,49,42.4285714285714,47.0,12.0,True,0.3890652358531952,False,train
001453.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001453.jpg,23,27.0545454545455,24.0,8.0,True,0.1669856160879135,False,train
001454.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001454.jpg,30,36.5789473684211,16.0,7.0,True,0.33244600892066956,False,train
001455.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001455.jpg,5,4.0,7.0,3.0,True,0.5089097023010254,False,train
001456.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001456.jpg,26,24.4545454545455,27.0,10.0,True,0.6804333329200745,False,train
001457.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001457.jpg,47,49.5384615384615,45.0,33.0,True,0.7479389309883118,False,train
001458.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001458.jpg,27,28.6666666666667,35.0,18.0,True,0.8147690892219543,False,train
001459.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001459.jpg,27,31.1538461538462,40.0,21.0,True,0.4411250650882721,False,train
001460.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001460.jpg,41,45.5238095238095,17.0,55.0,True,0.6394582390785217,True,train
001461.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001461.jpg,30,33.1428571428571,18.0,0.0,True,0.34811848402023315,False,train
001462.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001462.jpg,32,32.0888888888889,54.0,7.0,True,0.4758976697921753,False,train
001463.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001463.jpg,10,7.15789473684211,7.0,10.0,True,0.39091843366622925,False,train
001464.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001464.jpg,17,19.7076923076923,29.0,13.0,True,0.7274563312530518,True,train
001465.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001465.jpg,6,5.39473684210526,5.0,3.0,True,0.5182110667228699,False,train
001466.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001466.jpg,47,39.0555555555556,42.0,16.0,True,0.39758116006851196,False,train
001467.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001467.jpg,18,20.3235294117647,19.0,3.0,True,0.4234030544757843,False,train
001468.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001468.jpg,26,31.7826086956522,29.0,11.0,True,0.22004783153533936,False,train
001469.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001469.jpg,19,22.2272727272727,18.0,5.0,True,0.6488209366798401,False,train
001470.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001470.jpg,15,15.7142857142857,8.0,5.0,True,0.28407928347587585,False,train
001471.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001471.jpg,14,19.0,20.0,8.0,True,0.6658242344856262,True,train
001472.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001472.jpg,22,25.2549019607843,26.0,4.0,True,0.4747447967529297,False,train
001473.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001473.jpg,25,31.7105263157895,25.0,12.0,True,0.7297404408454895,False,train
001474.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001474.jpg,31,28.4782608695652,18.0,0.0,True,0.33310234546661377,False,train
001475.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001475.jpg,6,4.92105263157895,5.0,3.0,True,0.1051817312836647,False,train
001476.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001476.jpg,30,26.4054054054054,26.0,7.0,True,0.4115549921989441,False,train
001477.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001477.jpg,33,31.48,34.0,7.0,True,0.1231943890452385,False,train
001478.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001478.jpg,18,18.7692307692308,31.0,12.0,True,0.36084333062171936,False,train
001479.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001479.jpg,31,30.7692307692308,35.0,16.0,True,0.7052306532859802,False,train
001480.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001480.jpg,14,15.21875,39.0,16.0,True,0.4481787085533142,False,train
001481.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001481.jpg,1,1.13157894736842,3.0,2.0,True,0.6237927675247192,False,train
001482.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001482.jpg,35,37.0238095238095,42.0,12.0,True,0.2847268879413605,False,train
001483.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001483.jpg,6,7.26315789473684,7.0,3.0,True,0.40604573488235474,False,train
001484.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001484.jpg,12,11.0,36.0,39.0,True,0.4691735804080963,False,train
001485.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001485.jpg,40,31.3684210526316,43.0,18.0,True,0.4791712760925293,False,train
001486.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001486.jpg,44,48.9230769230769,56.0,7.0,True,0.4833219647407532,False,train
001487.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001487.jpg,70,64.0263157894737,66.0,16.0,True,0.38767051696777344,False,train
001488.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001488.jpg,28,24.7222222222222,30.0,26.0,True,0.40567004680633545,False,train
001489.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001489.jpg,30,33.85,41.0,21.0,True,0.6748628616333008,False,train
001490.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001490.jpg,37,35.64,18.0,24.0,True,0.16656433045864105,False,train
001491.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001491.jpg,29,31.6923076923077,22.0,9.0,True,0.9186623096466064,True,train
001492.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001492.jpg,17,24.4166666666667,18.0,2.0,True,0.530868411064148,False,train
001493.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001493.jpg,43,41.25,40.0,31.0,True,0.551643967628479,False,train
001494.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001494.jpg,42,32.5,21.0,32.0,True,0.5536950826644897,False,train
001495.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001495.jpg,25,21.6578947368421,27.0,12.0,True,0.5615716576576233,False,train
001496.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001496.jpg,8,6.1025641025641,4.0,1.0,True,0.41737937927246094,False,train
001497.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001497.jpg,32,25.0588235294118,30.0,32.0,True,0.538341760635376,False,train
001498.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001498.jpg,13,21.5428571428571,18.0,0.0,True,0.6723434329032898,True,train
001499.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001499.jpg,30,32.0512820512821,41.0,19.0,True,0.5465301871299744,False,train
001500.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001500.jpg,25,36.2162162162162,56.0,7.0,True,0.3149116635322571,False,train
001501.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001501.jpg,70,72.2162162162162,55.0,6.0,True,0.3539179563522339,False,train
001502.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001502.jpg,16,17.2857142857143,10.0,4.0,True,0.3973701596260071,False,train
001503.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001503.jpg,60,66.5384615384615,65.0,12.0,True,0.37853679060935974,False,train
001504.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001504.jpg,20,22.78125,21.0,10.0,True,0.454495906829834,False,train
001505.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001505.jpg,20,18.1333333333333,12.0,25.0,True,0.3242221176624298,False,train
001506.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001506.jpg,16,23.3076923076923,26.0,6.0,True,0.374487966299057,False,train
001507.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001507.jpg,65,52.8857142857143,58.0,9.0,True,0.40790748596191406,False,train
001508.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001508.jpg,23,23.3214285714286,35.0,59.0,True,0.14883466064929962,False,train
001509.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001509.jpg,60,53.1282051282051,53.0,7.0,True,0.15023145079612732,False,train
001510.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001510.jpg,44,40.8461538461538,48.0,8.0,True,0.5474345684051514,False,train
001511.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001511.jpg,73,61.5,71.0,15.0,True,0.4975205957889557,False,train
001512.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001512.jpg,9,6.52631578947368,8.0,1.0,True,0.4331592619419098,False,train
001513.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001513.jpg,30,33.0,26.0,5.0,True,0.4360934793949127,False,train
001514.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001514.jpg,28,24.1538461538462,20.0,8.0,True,0.30335357785224915,False,train
001515.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001515.jpg,30,27.0714285714286,90.0,0.0,False,0.0,False,train
001516.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001516.jpg,25,27.6410256410256,28.0,10.0,True,0.37359967827796936,False,train
001517.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001517.jpg,23,21.4285714285714,16.0,2.0,True,0.7486360669136047,True,train
001518.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001518.jpg,30,29.025641025641,30.0,8.0,True,0.4022592306137085,False,train
001519.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001519.jpg,25,27.4615384615385,26.0,7.0,True,0.24478285014629364,False,train
001520.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001520.jpg,38,44.625,50.0,8.0,True,0.5021252632141113,False,train
001521.jpg,/Users/horganm0/.copilot/repos/copilot-worktrees/age-estimator/horganm0-risk-cautious-journey/data/appa-real-release/train/001521.jpg,25,28.6578947368421,43.0,40.0,True,0.32867300510406494,False,train
